id,annearn,occprest,sei,age,yearsed,gender,ln_earn,literacy,unemp,parented,Ethnicity,Language,Education
1.16E+10,36400,39,32,39,12,0,6.55250788703459,188.2719,0,7.557200907780022,2,1,3
3.13E+10,52000,37,35,34,13,1,6.90875477931522,269.8464666666667,0,10,5,5,3
7.55E+10,31850,64,79,28,14,1,6.423246963533519,241.831,0,11,1,5,4
1.16E+10,40300,72,93,36,18,0,6.647688373563329,326.50213333333335,0,12,1,5,6
3.08E+10,14400,42,32,28,12,0,5.707110264748875,270.49586666666664,0,12,5,5,2
5.13E+10,11700,23,22,56,6,1,5.420534999272286,204.99833333333333,0,3,1,5,1
4.12E+10,19188,29,32,30,11,0,5.916202062607435,157.3747,0,9.955931702785238,2,1,1
7.62E+10,18148,60,57,43,14,0,5.857933154483459,321.65406666666667,0,10,5,5,4
5.14E+10,44200,43,35,29,12,0,6.7464121285733745,289.2201333333333,0,10.5,5,5,3
3.15E+10,NA,38,29,34,12,0,NA,181.9521,1,3,2,1,2
7.63E+10,9152,66,73,50,14,1,5.170483995038151,332.5577,0,12,5,5,4
1.12E+10,208000,86,97,45,18,0,8.294299608857235,382.95323333333334,0,12,5,5,6
8.12E+10,20696,33,40,31,14,0,5.981414211254481,288.2357666666667,0,14.5,5,2,4
8.01E+10,39000,61,76,38,16,0,6.621405651764134,350.4635333333333,0,16,4,5,5
7.52E+10,21280,47,49,30,12,0,6.025865973825314,273.51166666666666,0,8,5,5,3
8.57E+10,840,39,32,27,11,1,4.51085950651685,245.6309,0,12,5,5,1
3.26E+10,26400,47,49,27,13,1,6.236369590203704,379.4262,0,18,5,5,3
3.16E+10,10125,42,29,54,13,1,5.303304908059076,261.484,0,3.2012228199685575,1,5,3
7.54E+10,30004,42,36,46,12,1,6.359573868672378,349.34846666666664,0,8,5,5,2
6.63E+10,15600,21,35,45,12,0,5.707110264748875,311.05053333333336,0,12,5,5,3
4.04E+10,36400,65,76,36,16,1,6.55250788703459,330.2264,0,16,5,5,5
5.06E+10,36400,60,63,34,12,1,6.55250788703459,283.52273333333335,0,12,5,5,3
4.16E+10,13000,26,34,39,13,0,5.5254529391317835,296.3607333333333,0,12,5,5,3
2.07E+10,26780,39,31,46,12,0,6.274762021241939,254.1933,0,6,5,5,2
1.07E+10,22620,34,38,26,12,0,6.222576268071369,221.15026666666668,0,12.5,5,5,3
4.13E+10,NA,33,51,28,11,1,6.14793451406137,138.09556666666668,0,7,5,5,1
6.09E+10,15600,36,26,39,12,1,5.707110264748875,238.6385,0,9,5,5,3
6.43E+10,26000,40,37,36,12,0,6.2166061010848646,243.3156,0,7.254419878406739,5,5,3
5.21E+10,20696,20,38,31,13,1,5.993961427306569,205.87563333333333,0,11.5,5,5,3
8.02E+10,11232,20,21,43,12,0,5.37989735354046,115.3441,0,6.648375941707953,5,5,3
6.11E+10,23400,46,49,34,16,0,6.111467339502679,290.8412333333333,0,10,1,5,5
6.03E+10,46800,24,29,55,12,0,6.803505257608338,249.2725,0,9,5,2,3
6.11E+10,14976,24,29,54,9,0,5.666426688112432,117.23653333333334,0,8,5,2,1
7.52E+10,26104,17,39,26,11,1,6.2166061010848646,253.32920000000001,0,10,2,5,1
4.10E+10,15600,28,32,37,6,1,5.707110264748875,155.2864,0,0,2,1,1
7.62E+10,15600,43,37,29,13,0,5.811140992976701,287.32383333333337,0,12,1,5,3
6.45E+10,15236,29,36,33,13,0,5.707110264748875,283.01666666666665,0,13.5,5,5,3
7.51E+10,NA,51,64,47,16,1,6.739373991356645,361.72593333333333,0,13,5,5,5
7.52E+10,16640,47,55,57,13,1,5.771441123130016,262.8280666666667,0,8,5,5,3
3.31E+10,NA,51,64,25,12,0,5.993961427306569,290.92743333333334,0,10,1,5,3
4.11E+10,12688,41,50,25,12,0,5.860786223465865,234.0632,1,12,1,5,3
3.13E+10,22100,34,38,25,13,1,6.054439346269371,215.81863333333334,0,12,2,5,3
3.22E+10,15600,60,44,38,14,1,5.707110264748875,198.22826666666666,0,11,1,5,4
1.10E+10,11648,28,33,48,6,0,5.420534999272286,135.76156666666668,0,4,2,1,1
1.07E+10,39000,44,61,58,14,0,6.621405651764134,298.5355666666667,0,9,1,5,4
1.01E+10,18464,28,17,40,12,1,5.8888779583328805,187.39366666666666,0,6.858766728960871,2,1,3
3.13E+10,7800,47,49,46,12,1,5.017279836814924,313.2889666666667,0,12,5,5,2
2.07E+10,39000,51,64,34,14,1,6.583409222158765,282.3957666666667,0,9,5,5,4
5.21E+10,15600,28,17,36,8,1,5.707110264748875,261.8947333333333,0,4,5,5,1
3.13E+10,19240,25,33,39,9,1,5.916202062607435,239.82533333333333,0,5.364503434238924,1,5,1
1.11E+10,20800,30,49,47,18,0,5.993961427306569,301.1579,0,13.5,5,5,6
3.07E+10,7800,32,38,31,12,1,5.017279836814924,247.24116666666666,0,5.5,5,5,3
3.01E+10,12272,31,31,28,12,0,5.4680601411351315,270.8507333333333,0,9,4,5,3
3.17E+10,25740,74,79,56,18,1,6.2166061010848646,349.4148666666667,0,8,5,5,6
8.12E+10,28600,42,36,28,16,1,6.311734809152915,352.7722333333333,0,12.5,5,5,5
6.47E+10,14040,42,29,51,12,0,5.602118820879701,203.16103333333334,0,9,5,5,3
2.16E+10,11700,24,29,29,10,1,5.455321115357702,256.32416666666666,0,12,1,5,1
1.20E+10,29900,26,37,34,12,0,6.359573868672378,252.66063333333332,0,11,5,5,3
6.11E+10,20800,47,38,43,12,0,5.993961427306569,292.61426666666665,0,12,1,5,3
7.52E+10,15080,22,29,31,13,0,5.676753802268282,360.9393666666667,0,17.255251667923545,5,5,3
8.07E+10,NA,46,38,41,11,1,6.091104229037563,246.81116666666665,0,10,5,3,1
8.52E+10,29304,60,61,40,16,1,6.423246963533519,291.6302,0,9,2,5,5
6.11E+10,43004,61,76,36,16,0,6.68586094706836,269.5227,0,12,5,5,5
1.06E+10,85020,74,86,51,18,0,7.400009517162692,356.2909333333333,0,3.5,5,5,6
8.01E+10,10000,86,97,35,16,0,5.707110264748875,343.19196666666664,1,12,3,5,5
7.32E+10,24024,66,80,29,16,1,6.137727054086234,366.75196666666665,0,15.5,5,5,5
4.03E+10,15392,30,28,55,12,0,5.6937321388027,265.53133333333335,0,12,4,4,3
8.08E+10,22984,27,42,28,16,0,6.093569770045136,287.9940666666667,0,12,5,5,5
8.13E+10,36400,42,39,32,14,0,6.55250788703459,227.80976666666666,0,4,2,1,4
4.06E+10,15600,74,84,44,18,0,5.993961427306569,317.20466666666664,0,14,5,5,6
4.16E+10,22568,73,84,33,16,0,6.077642243349034,349.4148666666667,0,16,5,5,5
4.22E+10,55120,66,73,39,16,1,7.0909098220799835,421.4484,0,12,3,3,5
1.12E+10,51480,49,64,41,18,0,6.898714534329988,287.2718,0,15,5,5,6
7.31E+10,13364,25,52,46,13,1,5.707110264748875,293.1963666666667,0,12,5,5,3
8.42E+10,24700,66,73,42,18,1,6.16541785423142,360.88256666666666,0,11.5,5,5,6
7.29E+10,52000,74,84,29,16,1,6.90875477931522,286.788,1,12,5,5,5
6.81E+10,19500,60,63,43,18,1,6.398594934535208,364.8675333333333,0,12,5,2,6
8.51E+10,12800,28,33,39,13,1,5.5254529391317835,266.77206666666666,0,11,2,5,3
6.11E+10,25064,38,39,47,13,0,6.1779441140506,325.68463333333335,0,10.5,1,5,3
1.12E+10,NA,74,81,48,18,1,5.634789603169249,324.23673333333335,0,14,5,1,6
7.33E+10,3600,23,38,25,12,1,4.890349128221754,252.57076666666666,0,12,5,5,3
5.19E+10,16000,37,44,35,13,1,5.771441123130016,294.52796666666666,0,13,5,5,3
4.15E+10,29380,31,36,42,12,1,6.338594078203183,206.55093333333332,0,7.073849469616386,5,5,3
2.07E+10,13000,31,29,32,13,0,5.313205979041787,328.22923333333335,0,12.5,5,5,3
5.62E+10,13000,64,79,26,18,0,5.5254529391317835,321.70986666666664,0,12.5,5,5,6
8.01E+10,45968,51,64,32,18,0,6.785587645007929,370.26483333333334,0,14,5,5,6
2.19E+10,15200,45,40,30,12,1,5.713732805509369,291.5629,0,15,5,5,3
4.15E+10,11180,49,64,29,16,0,5.3612921657094255,279.84000000000003,0,14,5,5,5
8.01E+10,33800,31,32,55,13,0,6.478509642208569,281.08576666666664,0,8,5,5,3
3.18E+10,42952,51,52,30,16,0,6.68586094706836,280.7146,0,14,1,5,5
1.05E+10,23400,59,44,32,14,0,6.111467339502679,308.21053333333333,0,12,5,5,4
1.16E+10,16640,40,32,48,12,0,5.771441123130016,335.88006666666666,0,9,5,2,3
6.86E+10,7350,29,52,25,13,1,5.860786223465865,226.53686666666667,1,13.5,1,5,3
6.82E+10,NA,29,33,45,13,0,5.674517742218655,277.36556666666667,0,8,5,5,3
8.06E+10,NA,47,38,33,13,1,6.904280772662089,243.34766666666667,0,12,5,5,3
3.10E+10,8450,22,27,27,13,0,5.111987788356544,145.35446666666667,0,3,5,5,3
4.03E+10,11440,35,40,57,13,1,5.420534999272286,326.27386666666666,0,10.5,5,2,3
6.47E+10,14560,40,53,32,12,0,5.638354669333745,287.96256666666665,0,12.808023140187592,5,5,3
1.15E+10,13600,64,79,25,16,1,6.1441856341256456,286.3063333333333,0,12.5,5,5,5
4.06E+10,7392,29,33,42,12,1,5.303304908059076,273.5554333333333,0,8.5,2,5,2
1.11E+10,NA,75,92,59,18,0,6.90001203384861,332.5511666666667,0,11,5,2,6
4.12E+10,48360,36,49,41,14,1,6.870053411798126,254.35829999999999,0,12,1,5,4
4.21E+10,16632,47,55,28,12,0,6.111467339502679,331.5521,0,12.5,5,5,3
2.19E+10,20800,39,41,49,14,1,5.993961427306569,256.6941,0,10,5,5,4
4.17E+10,7800,31,28,46,12,0,5.303304908059076,271.1185,1,12,1,5,2
7.67E+10,200,22,29,42,12,0,4.110873864173311,221.29806666666667,1,5.5,1,5,3
2.06E+10,52000,47,38,44,13,0,6.90875477931522,330.9385,0,16,5,5,3
3.32E+10,10270,26,25,34,13,1,5.303304908059076,307.5668333333333,0,12,5,5,3
8.42E+10,13000,22,37,33,14,1,5.5254529391317835,313.89476666666667,0,12.5,5,4,4
4.05E+10,2400,42,36,26,13,1,4.219507705176107,385.38303333333334,1,16,5,5,3
3.21E+10,NA,39,31,42,12,1,5.259844171989785,210.75716666666668,0,12,1,5,3
3.09E+10,20800,54,69,35,13,1,5.993961427306569,290.5441666666667,0,3,1,5,3
5.16E+10,13000,31,28,29,12,0,5.5254529391317835,271.71496666666667,0,12,5,4,3
7.61E+10,34112,64,85,46,16,1,6.484635235635252,353.2488333333333,0,10.5,5,5,5
4.05E+10,16320,42,29,38,12,1,5.793013608384144,208.7874666666667,0,9,5,5,3
7.31E+10,18148,36,38,30,12,1,6.137727054086234,240.2253,0,12,5,5,3
3.30E+10,19760,47,38,48,13,1,5.942799375126701,367.28206666666665,0,9,5,5,3
7.66E+10,NA,47,61,39,16,0,6.604430050102193,338.09546666666665,0,15,5,5,5
3.31E+10,NA,64,79,30,18,0,6.097433713017052,308.03166666666664,0,18,5,5,6
3.31E+10,13780,45,40,37,13,1,5.598421958998375,264.53493333333336,0,7,1,5,3
6.08E+10,NA,51,37,31,13,1,4.46440056949917,277.29136666666665,0,12,5,5,3
4.13E+10,5000,30,29,51,12,0,5.634789603169249,253.49993333333333,1,7,2,1,3
3.01E+10,68016,51,64,56,16,0,7.154615356913663,297.74926666666664,0,12,5,5,5
3.03E+10,36400,53,52,28,16,0,6.55250788703459,272.4146,0,14,5,5,5
5.42E+10,23400,66,80,37,16,1,6.398594934535208,330.00853333333333,1,14,5,5,5
4.01E+10,57690,54,72,39,14,0,7.017506142941256,346.69236666666666,0,9.5,5,5,4
4.09E+10,12116,24,29,37,0,0,5.455321115357702,65.11516666666667,0,1.7295278158022152,2,1,1
6.73E+10,43680,51,64,44,16,1,6.734591659972948,414.67856666666665,0,15,5,5,5
6.21E+10,20800,28,29,45,14,1,5.929589143389895,301.3376666666667,0,12,5,5,4
8.06E+10,36400,35,35,45,16,0,6.55250788703459,316.82346666666666,0,14.5,5,5,5
4.10E+10,NA,46,38,37,14,1,5.215959598651795,211.6671,0,5,1,5,4
1.14E+10,4680,43,35,43,12,1,5.303304908059076,212.7708,1,10.5,5,5,3
3.15E+10,23816,36,29,42,12,0,6.129050210060545,298.01463333333334,0,8.5,5,5,3
6.11E+10,NA,25,34,26,12,0,5.303304908059076,218.9924,0,12,1,5,3
4.12E+10,2400,35,27,41,13,1,5.303304908059076,171.83236666666667,1,5,1,5,3
6.51E+10,22880,39,34,41,13,0,6.093569770045136,292.74739999999997,0,17,5,5,3
2.07E+10,85020,72,96,48,16,0,7.395721608602045,367.02626666666663,0,10,5,5,5
5.09E+10,26000,25,32,41,14,0,6.2166061010848646,255.2898,0,12,2,1,4
6.15E+10,4480,36,27,31,9,0,5.017279836814924,276.8960666666667,0,11,5,5,1
7.57E+10,15600,37,26,37,0,1,5.707110264748875,92.73010000000001,0,1,2,1,1
1.09E+10,26000,52,69,32,12,1,6.692083742506628,223.68976666666666,1,12,1,5,3
6.44E+10,23400,36,29,26,12,0,6.2166061010848646,356.18196666666665,0,10,5,5,3
2.15E+10,33020,64,85,58,16,0,6.455198563340122,369.71973333333335,0,16,5,5,5
2.11E+10,17160,36,31,32,3,0,5.799092654460526,65.11516666666667,0,1.5,2,1,1
6.51E+10,NA,66,73,47,13,1,6.050505806576982,382.33636666666666,0,12,5,5,3
7.61E+10,36400,49,67,54,14,1,6.55250788703459,354.80583333333334,0,17,5,5,4
7.55E+10,15600,33,25,27,8,1,5.707110264748875,107.6735,0,6,5,5,1
4.09E+10,NA,42,29,25,12,0,4.2168864565966695,211.07696666666666,0,17,1,5,3
4.04E+10,59800,49,64,37,18,0,7.051855622955894,355.27073333333334,0,11.5,5,2,6
1.19E+10,14872,22,23,43,8,1,5.655991810819852,238.01726666666667,0,9,5,5,1
8.57E+10,20956,30,33,45,16,0,5.998936561946683,365.26596666666666,0,15,5,5,5
6.68E+10,20000,66,73,55,18,1,6.003887067106539,298.95346666666666,0,14,5,5,6
3.28E+10,59280,69,74,46,18,0,7.048386408721883,322.58556666666664,0,7.5,5,5,6
5.16E+10,104000,51,64,46,18,0,7.601402334583733,331.16519999999997,0,12,5,5,6
8.07E+10,52000,69,74,53,16,0,6.90875477931522,384.68760000000003,0,17,5,5,5
7.57E+10,26000,36,35,34,12,0,6.2166061010848646,293.2474,0,7.5,2,1,2
4.06E+10,NA,29,32,34,13,0,5.815114553348824,278.44516666666664,0,14,5,5,3
8.15E+10,27820,47,38,39,13,1,6.285998094508865,323.3508,0,14,5,5,3
5.08E+10,41600,51,52,46,16,0,6.68586094706836,270.50756666666666,0,16,3,3,5
6.51E+10,13000,22,28,45,12,0,5.5254529391317835,259.19106666666664,0,7,5,5,3
6.12E+10,2496,31,32,29,11,1,3.9318256327243257,180.79410000000001,0,6,2,1,1
4.18E+10,7650,20,29,27,10,0,5.303304908059076,282.7003,1,12,5,5,1
4.01E+10,33150,66,80,37,18,1,6.46302945692067,333.4787666666667,0,15,2,5,6
5.14E+10,21216,22,28,44,13,0,6.054439346269371,201.77726666666666,0,6.5,2,1,3
8.01E+10,36400,48,67,40,14,1,6.55250788703459,341.79900000000004,0,8,5,5,4
6.70E+10,31720,74,87,50,18,0,6.68586094706836,293.1714,0,6,5,5,6
3.15E+10,9672,51,37,32,16,1,5.303304908059076,287.0993666666667,0,17,5,5,5
5.55E+10,21840,25,25,26,16,1,6.042632833682381,202.9199,0,12,5,5,5
1.16E+10,20800,30,32,43,12,0,5.993961427306569,215.1222,0,7,1,5,3
2.16E+10,10400,28,33,33,10,1,5.303304908059076,255.37123333333332,0,12.5,5,5,1
3.01E+10,23400,50,49,27,13,0,6.111467339502679,306.4848666666667,0,14,5,5,3
6.45E+10,26520,36,32,37,12,0,6.311734809152915,252.46936666666667,0,3,5,5,2
2.09E+10,18200,40,37,51,12,0,5.860786223465865,288.3304,0,8,5,5,2
6.88E+10,7200,35,25,25,12,0,5.303304908059076,290.8994666666667,0,12,5,5,3
5.17E+10,20800,42,39,31,13,0,5.993961427306569,378.51756666666665,0,12,5,5,3
3.21E+10,15600,44,35,46,12,0,5.707110264748875,336.67403333333334,0,9,1,5,3
6.87E+10,36400,37,43,55,12,0,6.55250788703459,285.2938,0,8,5,5,3
8.01E+10,25740,39,35,39,16,1,6.2166061010848646,341.9801,0,16,5,5,5
6.16E+10,6708,36,29,27,8,0,4.836281906951478,198.0478,0,5.236924152152731,1,5,1
7.34E+10,15600,33,51,30,12,1,5.713732805509369,306.0738,0,14.5,5,5,3
5.53E+10,38012,74,86,48,18,0,6.595780513961311,255.7833,0,14,5,5,6
3.34E+10,29610,59,73,35,16,0,6.335054251498059,219.00206666666665,0,13.5,5,5,5
2.19E+10,28600,43,37,42,12,1,6.311734809152915,314.82120000000003,0,7,5,5,3
3.31E+10,23556,69,74,25,16,0,6.118097198041348,343.0259,0,15,5,5,5
7.54E+10,29900,65,64,40,14,1,6.3561076606958915,173.6978,0,14,1,5,4
2.20E+10,41600,61,83,30,18,0,6.68586094706836,281.39373333333333,0,14,1,5,6
7.30E+10,14040,42,39,30,14,1,5.602118820879701,244.26876666666666,0,10,5,5,4
3.21E+10,20384,33,51,31,14,0,5.973809611869261,313.7866666666667,0,12,2,1,4
5.41E+10,NA,52,69,37,16,0,NA,282.5647,1,13.955007505932585,5,5,5
3.28E+10,11600,31,38,31,8,1,5.579729825986222,258.45913333333334,0,12,5,5,1
6.51E+10,36400,57,57,49,12,0,6.55250788703459,293.7478,0,10,5,5,3
3.26E+10,15600,45,38,39,12,0,5.713732805509369,289.3788,0,9,5,5,3
4.06E+10,13200,35,44,46,11,1,5.993961427306569,247.16559999999998,0,12,5,5,1
6.41E+10,39000,51,64,34,14,0,6.621405651764134,287.7153333333333,0,16,5,5,4
5.16E+10,500,28,32,28,12,0,4.61512051684126,257.2993666666667,0,18,5,5,3
3.24E+10,NA,39,34,34,12,0,5.614902944161136,319.3841,0,9.5,5,5,3
4.13E+10,20800,42,32,35,14,1,5.993961427306569,304.58503333333334,0,18,4,5,4
3.30E+10,27508,35,38,39,16,0,6.26530121273771,305.92153333333334,0,8,5,5,5
3.19E+10,NA,25,31,41,10,1,5.5254529391317835,279.3754,0,7,5,5,1
8.01E+10,22880,40,37,48,13,0,6.089044875446846,290.6435666666667,0,12,5,2,3
5.19E+10,16380,46,38,35,14,1,5.749392985908253,274.36153333333334,0,8,5,2,4
1.05E+10,33800,52,69,57,18,0,6.478509642208569,255.7833,0,9,5,5,6
4.07E+10,18000,64,79,37,16,1,6.111467339502679,332.2248333333333,0,15,5,5,5
6.65E+10,9620,32,39,54,16,0,5.303304908059076,276.2383666666667,0,8,5,5,5
3.20E+10,13000,29,37,34,16,1,5.5254529391317835,334.96346666666665,0,16,5,5,5
2.13E+10,26000,41,32,39,12,1,6.68586094706836,127.34873333333333,0,4.5,2,1,3
7.33E+10,30000,74,87,29,16,0,7.824445930877619,362.7966333333333,0,12.5,5,5,5
2.20E+10,51012,65,76,33,18,0,6.889591308354466,281.39373333333333,0,9.5,5,5,6
3.31E+10,7800,36,31,27,12,0,4.948759890378168,86.1079,0,12,4,5,3
6.44E+10,60008,51,64,40,16,0,7.051855622955894,293.9354666666666,0,13,5,5,5
7.55E+10,9625,64,79,34,16,1,5.198497031265826,328.7581333333333,0,6,5,5,5
6.16E+10,18200,33,51,51,12,1,5.860786223465865,309.10203333333334,0,12,5,5,3
4.10E+10,48984,44,42,40,12,0,6.85751406254539,341.4266,0,2.5,2,1,3
6.63E+10,13000,25,31,42,12,1,5.602118820879701,318.47243333333336,0,12.5,5,5,3
7.68E+10,26364,49,50,41,12,0,6.236369590203704,232.0135,0,13,5,2,3
8.13E+10,NA,35,31,26,12,0,5.230981253735679,207.84166666666667,0,1,2,1,3
6.50E+10,20800,24,37,45,13,1,5.993961427306569,375.64403333333337,0,12.5,5,5,3
6.43E+10,28600,51,64,47,14,1,6.311734809152915,297.1082333333333,0,12,5,5,4
6.51E+10,17160,35,25,28,12,1,5.802118375377063,309.44506666666666,0,10,5,5,3
7.33E+10,696,52,69,34,12,0,4.330733340286331,315.6066333333333,0,13,5,5,3
3.22E+10,7680,42,29,58,8,1,4.948759890378168,179.47926666666666,0,16,1,5,1
6.45E+10,13000,42,29,27,13,1,5.5254529391317835,246.32823333333332,0,12,5,5,3
6.86E+10,25480,35,44,59,16,1,6.202535517187923,333.7343666666667,0,17,5,5,5
6.68E+10,12600,33,43,56,12,0,5.5254529391317835,262.38186666666667,0,6.5,5,5,3
2.07E+10,34996,60,44,49,13,0,6.499787040655854,298.2112666666667,0,10,5,5,3
7.52E+10,9932,51,37,31,13,0,6.20455776256869,289.414,0,12,1,5,3
2.17E+10,41496,47,38,51,13,0,6.68586094706836,296.98766666666666,0,9,5,5,3
1.05E+10,15600,30,37,53,18,1,5.707110264748875,271.01753333333335,0,17,5,5,6
5.63E+10,15600,53,81,30,14,1,5.707110264748875,282.3957666666667,1,9,5,5,4
6.71E+10,52000,66,80,41,16,0,6.90875477931522,367.24876666666665,0,12,5,5,5
7.27E+10,39000,75,92,47,18,0,6.621405651764134,264.7188,0,16,4,5,6
1.13E+10,14554,30,44,25,12,1,5.602118820879701,240.4915,0,11,1,5,3
4.03E+10,26780,48,64,47,12,1,6.246106765481563,376.73423333333335,0,10,5,5,3
3.06E+10,20020,66,80,54,14,1,5.955837369464831,346.19370000000004,0,12,2,5,4
4.15E+10,10000,27,44,50,3,1,5.303304908059076,154.49126666666666,0,3,2,1,1
4.06E+10,1680,36,29,55,16,1,4.61512051684126,303.6859333333333,0,16,5,5,5
3.18E+10,NA,29,31,31,10,0,5.302995672900799,172.15563333333333,0,9,1,5,1
5.06E+10,15600,29,32,27,12,1,5.707110264748875,220.88916666666668,0,3,2,1,3
6.69E+10,13988,35,38,36,12,0,5.598421958998375,287.96256666666665,0,9,5,5,3
6.48E+10,26000,51,52,45,12,0,6.2166061010848646,298.11826666666667,0,8,5,5,3
3.01E+10,52000,64,87,44,16,0,6.90875477931522,319.0781333333333,0,13,5,5,5
1.09E+10,65000,74,85,54,18,1,7.1316985104669115,388.42383333333333,0,8,5,5,6
3.06E+10,57200,66,80,31,16,0,7.00397413672268,292.8509,0,12,5,5,5
8.14E+10,24000,66,73,52,14,1,6.398594934535208,352.3374333333333,1,10.5,5,5,4
7.61E+10,NA,40,32,27,12,0,5.084845318576042,117.59846666666667,0,4.5,3,3,2
3.02E+10,NA,66,73,49,14,1,6.840804831460345,369.6837,0,17,5,5,4
5.51E+10,10400,32,51,36,12,0,5.303304908059076,324.84206666666665,0,12,5,5,3
6.42E+10,14700,42,29,42,12,1,5.929589143389895,308.83276666666666,1,12,5,5,3
3.16E+10,9256,28,17,36,12,1,5.198497031265826,272.3694,0,5,2,1,3
7.33E+10,33852,56,60,37,14,1,6.480044561926653,300.84546666666665,0,12.5,1,5,4
1.01E+10,46800,66,73,30,16,1,6.825460036255307,315.46209999999996,0,16,5,5,5
5.17E+10,8580,53,60,44,13,0,5.707110264748875,353.3584,0,11,5,5,3
2.19E+10,10200,29,25,54,5,1,5.5254529391317835,105.5958,0,5.894565217405298,1,5,1
3.16E+10,10400,42,31,34,12,1,5.303304908059076,312.6136666666667,0,16,5,5,3
8.07E+10,20800,46,61,30,14,1,5.993961427306569,312.9242,0,10.5,5,5,4
6.61E+10,12480,34,34,25,12,1,5.484796933490655,314.3452,0,10,5,5,3
7.61E+10,11200,44,51,35,13,0,5.786897381366708,328.54296666666664,0,12,5,5,3
7.56E+10,699,29,31,35,11,0,5.14166355650266,169.58943333333332,0,8.520315201410552,1,5,1
2.07E+10,25168,35,30,37,12,0,6.175867270105761,295.97763333333336,0,11,5,5,3
8.01E+10,26000,44,65,35,13,1,6.206575926724928,316.0113,0,9,5,5,3
8.13E+10,23040,30,33,26,13,1,6.284134161070802,275.2037,0,12,3,4,3
3.01E+10,31200,33,25,30,3,1,6.398594934535208,204.11383333333333,0,0,1,5,1
1.03E+10,26520,33,51,31,13,0,6.236369590203704,345.9830666666667,0,14,5,5,3
3.22E+10,NA,22,28,46,12,1,5.271376251520814,243.90023333333335,0,10,1,5,3
6.84E+10,30000,38,31,46,13,0,6.366470447731438,287.7867,0,12,5,5,3
5.16E+10,72800,71,88,45,14,0,7.244941546337007,369.7214333333333,0,14,5,5,4
7.57E+10,27750,66,80,35,16,0,6.255750041753367,347.93163333333337,0,12,5,5,5
3.21E+10,10400,44,51,36,12,1,5.3981627015177525,266.7423,0,12,1,5,3
8.01E+10,15050,73,81,26,16,1,5.993961427306569,372.4982,0,14,5,5,5
8.01E+10,NA,42,29,27,14,1,NA,280.3682333333333,1,11,2,5,4
1.16E+10,78000,30,30,37,12,0,7.313886831633462,202.8824,0,14,5,2,3
2.03E+10,13500,23,22,45,14,1,5.8888779583328805,237.83986666666667,1,8,1,5,4
8.01E+10,65000,66,73,41,12,0,7.1316985104669115,348.8446666666667,0,12,5,5,3
6.09E+10,18720,51,37,53,12,1,5.8888779583328805,238.771,0,6.5,2,1,3
5.14E+10,46800,32,51,42,12,0,6.803505257608338,221.11276666666666,0,11,2,1,3
3.12E+10,31200,45,40,44,14,0,6.398594934535208,301.3199,0,5.5,5,5,4
8.01E+10,NA,48,60,58,12,1,NA,218.04203333333334,1,7.5,2,1,3
2.25E+10,7748,42,51,39,12,1,5.081404364984463,274.1116666666667,0,10.5,5,5,3
8.41E+10,11960,36,26,29,12,0,5.442417710521793,289.3374,0,12,5,2,3
2.05E+10,2880,38,28,26,13,1,6.621405651764134,280.1992,1,14,5,5,3
3.21E+10,15708,42,36,32,16,1,5.855071922202427,176.69576666666669,0,15,2,1,5
5.13E+10,5448,42,29,27,14,0,5.568344503761097,233.81303333333332,1,14,2,1,4
8.56E+10,33800,30,32,27,12,0,6.478509642208569,312.8992333333333,0,12.5,5,5,3
5.12E+10,41600,51,64,28,16,1,6.68586094706836,359.60743333333335,0,14,5,5,5
6.12E+10,11960,64,79,33,16,0,5.5254529391317835,303.14343333333335,0,14.5,5,5,5
1.09E+10,33800,35,27,47,12,0,6.478509642208569,207.0887,0,3.1900326741437146,1,5,3
7.67E+10,20800,57,51,36,12,0,5.993961427306569,325.4852,0,8.5,5,5,3
3.17E+10,7800,36,49,31,12,0,5.707110264748875,226.15066666666667,1,12,1,5,3
8.56E+10,22048,69,74,25,16,1,6.054439346269371,356.0245,0,12,5,5,5
8.43E+10,26624,40,46,41,12,1,6.240275845170769,263.0292,0,10.5,5,5,3
6.09E+10,57200,44,66,45,16,0,7.00397413672268,319.803,0,12,5,5,5
3.15E+10,20800,35,39,37,18,0,5.993961427306569,332.35863333333333,0,10,2,5,6
2.07E+10,46800,44,42,42,14,0,6.803505257608338,302.5525,0,12,5,5,4
1.12E+10,62400,49,64,37,16,0,7.0909098220799835,316.08506666666665,0,17,5,5,5
4.20E+10,12116,30,34,33,11,1,5.455321115357702,214.03453333333334,0,11.013328137718451,1,5,1
6.62E+10,11960,36,39,34,13,1,5.442417710521793,247.38,0,8,5,5,3
4.06E+10,14560,29,31,46,8,0,5.638354669333745,90.11733333333333,0,7,2,1,1
3.22E+10,33020,64,85,27,16,1,6.447305862541213,349.91796666666664,0,17,5,5,5
1.09E+10,19604,38,52,35,14,1,5.932245187448011,345.78703333333334,0,15,5,5,4
6.12E+10,15600,34,37,31,12,1,5.707110264748875,307.4360666666667,0,12.5,5,5,3
8.51E+10,29400,24,38,52,13,1,6.447305862541213,286.5699666666667,0,18,5,5,3
6.12E+10,60008,51,64,40,16,0,7.048386408721883,399.95003333333335,0,10.5,5,2,5
1.11E+10,67600,53,73,48,16,0,7.170888478512505,234.5917,0,9,1,5,5
1.20E+10,16692,41,62,40,18,1,5.780743515792329,343.55503333333337,0,14,5,5,6
